"concept_id_1","concept_id_2","Patient.Count","Event.Count","concept_name.y","concept_name.x"
4205584,45554805,133,313,"Nondisplaced fracture of base of fourth metacarpal bone, right hand, subsequent encounter for fracture with delayed healing","Fracture of base of metacarpal bone other than first metacarpal"
45763685,45535012,96,313,"Displaced fracture (avulsion) of medial epicondyle of right humerus, subsequent encounter for fracture with malunion","Avulsion fracture of medial epicondyle of humerus"
40305987,45554805,133,313,"Nondisplaced fracture of base of fourth metacarpal bone, right hand, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
76196,45538671,136,312,"Palindromic rheumatism, right wrist","Palindromic rheumatism"
437693,45550501,64,312,"Displaced segmental fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Open fracture of shaft of tibia"
40305987,45550501,64,312,"Displaced segmental fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
438021,45535141,86,312,"Nondisplaced fracture of coronoid process of right ulna, sequela","Disorder due to and following fracture of upper limb"
441293,45596002,197,312,"Exostosis of left orbit","Exostosis of orbit"
135429,45589651,175,312,"Corrosion of first degree of left toe(s) (nail), initial encounter","Epidermal burn of toe"
37116623,45568618,181,312,"Laceration with foreign body of left shoulder, subsequent encounter","Laceration of shoulder region with foreign body"
75354,45567805,181,312,"Other specified osteochondropathies, left upper arm","Osteochondropathy"
197150,45569993,89,312,"Nondisplaced avulsion fracture of tuberosity of left calcaneus, sequela","Late effect of fracture of lower extremities"
4057797,45570289,132,311,"Corrosion of third degree of unspecified site of right lower limb, except ankle and foot, initial encounter","Corrosion of third degree of hip and lower limb, except ankle and foot"
45766839,45559520,158,311,"Nondisplaced fracture of shaft of fourth metacarpal bone, right hand, initial encounter for open fracture","Open fracture of shaft of fourth metacarpal bone"
441311,45567131,209,311,"Osseous obstruction of Eustachian tube, right ear","Osseous eustachian tube obstruction"
72413,45538810,158,311,"Other rupture of muscle (nontraumatic), left forearm","Nontraumatic rupture of muscle"
4178395,45550057,139,311,"Nondisplaced fracture of proximal phalanx of right index finger, subsequent encounter for fracture with delayed healing","Fracture of proximal phalanx of finger"
436826,45554534,112,311,"Nondisplaced spiral fracture of shaft of radius, left arm, subsequent encounter for closed fracture with routine healing","Closed fracture of shaft of radius"
40305987,45550057,139,311,"Nondisplaced fracture of proximal phalanx of right index finger, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
441423,45564007,68,311,"Other fracture of upper end of left radius, subsequent encounter for open fracture type I or II with routine healing","Open fracture of proximal end of radius"
319825,45553039,114,311,"Rheumatoid heart disease with rheumatoid arthritis of right elbow","Rheumatic heart disease"
4116440,45553039,114,311,"Rheumatoid heart disease with rheumatoid arthritis of right elbow","Rheumatoid arthritis of elbow"
4323194,45603377,72,311,"Nondisplaced fracture of greater trochanter of right femur, subsequent encounter for closed fracture with malunion","Malunion of fracture of proximal femur"
133926,45550978,211,311,"Corrosion of second degree of right upper arm, initial encounter","Partial thickness burn of upper arm"
4110915,45598343,61,311,"Dislocation of distal end of left ulna, sequela","Disorder due to and following injury of upper limb"
4167914,45603377,72,311,"Nondisplaced fracture of greater trochanter of right femur, subsequent encounter for closed fracture with malunion","Closed fracture of femur, greater trochanter"
73574,45536336,78,311,"Nondisplaced dome fracture of left talus, subsequent encounter for fracture with nonunion","Nonunion of fracture"
434178,37201336,148,311,"Fracture of coronoid process of left mandible, initial encounter for open fracture","Open fracture of mandible, coronoid process"
317713,45597479,187,311,"Other specified injury of other blood vessels of thorax, left side, initial encounter","Injury of blood vessels of thorax"
4135751,45536336,78,311,"Nondisplaced dome fracture of left talus, subsequent encounter for fracture with nonunion","Fracture of talus"
36715600,37201317,120,310,"Fracture of subcondylar process of left mandible, subsequent encounter for fracture with delayed healing","Fracture of subcondylar process of mandible"
4110914,45578192,99,310,"Displaced fracture of medial wall of right acetabulum, sequela","Sequelae of injuries of neck and trunk"
4063560,45598219,104,310,"Displaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with delayed healing","Fracture of lunate bone of wrist"
440856,45540656,54,310,"Unspecified fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Open fracture of shaft of femur"
40305987,37201317,120,310,"Fracture of subcondylar process of left mandible, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
40305987,45540656,54,310,"Unspecified fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Delayed union of fracture"
40305987,45598219,104,310,"Displaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
4218991,45554593,129,310,"Anterior subluxation of right radial head, subsequent encounter","Subluxation of radial head"
4052226,45565240,98,310,"Sprain of interphalangeal joint of left lesser toe(s), sequela","Sequelae of injuries of lower limb"
436252,45540879,53,310,"Nondisplaced spiral fracture of shaft of left tibia, subsequent encounter for closed fracture with nonunion","Closed fracture of shaft of tibia"
438021,45540060,132,310,"Displaced oblique fracture of shaft of right ulna, sequela","Disorder due to and following fracture of upper limb"
45757296,1553857,164,310,"Fracture of orbital roof, left side, initial encounter for open fracture","Open fracture of orbit"
73574,45540707,52,310,"Nondisplaced fracture of medial condyle of right femur, subsequent encounter for closed fracture with nonunion","Nonunion of fracture"
73574,45540879,53,310,"Nondisplaced spiral fracture of shaft of left tibia, subsequent encounter for closed fracture with nonunion","Nonunion of fracture"
73574,45545776,52,310,"Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion","Nonunion of fracture"
437118,45545776,52,310,"Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion","Open fracture of shaft of fibula"
4015506,45540707,52,310,"Nondisplaced fracture of medial condyle of right femur, subsequent encounter for closed fracture with nonunion","Closed fracture distal femur, medial condyle"
4244549,1553857,164,310,"Fracture of orbital roof, left side, initial encounter for open fracture","Fracture of orbital roof"
73574,45607482,75,310,"Displaced fracture of olecranon process without intraarticular extension of right ulna, subsequent encounter for open fracture type I or II with nonunion","Nonunion of fracture"
74763,45607482,75,310,"Displaced fracture of olecranon process without intraarticular extension of right ulna, subsequent encounter for open fracture type I or II with nonunion","Open fracture of olecranon process of ulna"
4050692,45598697,120,310,"Salter-Harris Type II physeal fracture of lower end of right femur, sequela","Sequelae of fracture of femur"
4323194,45569467,56,309,"Displaced intertrochanteric fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Malunion of fracture of proximal femur"
4085550,45592975,64,309,"Nondisplaced fracture (avulsion) of lateral epicondyle of left humerus, subsequent encounter for fracture with delayed healing","Fracture of the lateral humeral epicondyle"
4113009,45592975,64,309,"Nondisplaced fracture (avulsion) of lateral epicondyle of left humerus, subsequent encounter for fracture with delayed healing","Avulsion - injury"
440863,45569467,56,309,"Displaced intertrochanteric fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Open intertrochanteric fracture"
40305987,45592975,64,309,"Nondisplaced fracture (avulsion) of lateral epicondyle of left humerus, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
76304,45555772,214,309,"Corrosion of unspecified degree of right upper arm, initial encounter","Burn of upper arm"
4009302,45593042,176,309,"Salter-Harris Type III physeal fracture of upper end of humerus, left arm, initial encounter for closed fracture","Closed fracture of humerus, upper epiphysis"
