"concept_id_1","concept_name.x","total_patient_count","total_event_count","n","concepts","concepts2","percentile_rank","concept_code"
380402,"Central corneal ulcer",86290,386200,3,"49.6%~Central corneal ulcer, left eye (H16.012)45538213;41446 patients | 
48.8%~Central corneal ulcer, right eye (H16.011)45571900;41690 patients | 
1.7%~Central corneal ulcer, unspecified eye (H16.019)45566971;3154 patients","Central corneal ulcer, left eye | 
Central corneal ulcer, right eye | 
Central corneal ulcer, unspecified eye",0.831275720164609,"7426009"
37311952,"Glaucoma due to eye inflammation",78135,385911,24,"12.4%~Glaucoma secondary to eye inflammation, bilateral, severe stage (H40.43X3)45571977;6243 patients | 
10%~Glaucoma secondary to eye inflammation, left eye, severe stage (H40.42X3)45533321;6630 patients | 
9.3%~Glaucoma secondary to eye inflammation, right eye, severe stage (H40.41X3)45533320;6540 patients | 
7.8%~Glaucoma secondary to eye inflammation, bilateral, moderate stage (H40.43X2)45533322;5032 patients | 
7.1%~Glaucoma secondary to eye inflammation, left eye, moderate stage (H40.42X2)45538285;5355 patients | 
7%~Glaucoma secondary to eye inflammation, right eye, moderate stage (H40.41X2)45600922;5124 patients | 
5.7%~Glaucoma secondary to eye inflammation, left eye, mild stage (H40.42X1)45596094;4605 patients | 
5.6%~Glaucoma secondary to eye inflammation, right eye, mild stage (H40.41X1)45547894;4700 patients | 
4.8%~Glaucoma secondary to eye inflammation, bilateral, mild stage (H40.43X1)45581672;3834 patients | 
4.8%~Glaucoma secondary to eye inflammation, unspecified eye, stage unspecified (H40.40X0)45576752;5221 patients | 
4.1%~Glaucoma secondary to eye inflammation, left eye, stage unspecified (H40.42X0)45591350;4544 patients | 
4%~Glaucoma secondary to eye inflammation, bilateral, stage unspecified (H40.43X0)45605687;3905 patients | 
3.9%~Glaucoma secondary to eye inflammation, right eye, stage unspecified (H40.41X0)45533319;4335 patients | 
3.8%~Glaucoma secondary to eye inflammation, bilateral, indeterminate stage (H40.43X4)45586465;2963 patients | 
3.5%~Glaucoma secondary to eye inflammation, left eye, indeterminate stage (H40.42X4)45567062;2976 patients | 
3.3%~Glaucoma secondary to eye inflammation, right eye, indeterminate stage (H40.41X4)45596093;2816 patients | 
0.9%~Glaucoma secondary to eye inflammation, unspecified eye, severe stage (H40.40X3)45533317;982 patients | 
0.8%~Glaucoma secondary to eye inflammation, unspecified eye, moderate stage (H40.40X2)45538284;917 patients | 
0.6%~Glaucoma secondary to eye inflammation, unspecified eye, mild stage (H40.40X1)45586464;835 patients | 
0.5%~Glaucoma secondary to eye inflammation, unspecified eye, indeterminate stage (H40.40X4)45533318;578 patients | 
NA | 
NA | 
NA | 
NA","Glaucoma secondary to eye inflammation, bilateral, severe stage | 
Glaucoma secondary to eye inflammation, left eye, severe stage | 
Glaucoma secondary to eye inflammation, right eye, severe stage | 
Glaucoma secondary to eye inflammation, bilateral, moderate stage | 
Glaucoma secondary to eye inflammation, left eye, moderate stage | 
Glaucoma secondary to eye inflammation, right eye, moderate stage | 
Glaucoma secondary to eye inflammation, left eye, mild stage | 
Glaucoma secondary to eye inflammation, right eye, mild stage | 
Glaucoma secondary to eye inflammation, bilateral, mild stage | 
Glaucoma secondary to eye inflammation, unspecified eye, stage unspecified | 
Glaucoma secondary to eye inflammation, left eye, stage unspecified | 
Glaucoma secondary to eye inflammation, bilateral, stage unspecified | 
Glaucoma secondary to eye inflammation, right eye, stage unspecified | 
Glaucoma secondary to eye inflammation, bilateral, indeterminate stage | 
Glaucoma secondary to eye inflammation, left eye, indeterminate stage | 
Glaucoma secondary to eye inflammation, right eye, indeterminate stage | 
Glaucoma secondary to eye inflammation, unspecified eye, severe stage | 
Glaucoma secondary to eye inflammation, unspecified eye, moderate stage | 
Glaucoma secondary to eye inflammation, unspecified eye, mild stage | 
Glaucoma secondary to eye inflammation, unspecified eye, indeterminate stage | 
Glaucoma secondary to eye inflammation, right eye | 
Glaucoma secondary to eye inflammation, left eye | 
Glaucoma secondary to eye inflammation, unspecified eye | 
Glaucoma secondary to eye inflammation, bilateral",0.829903978052126,"788946007"
374946,"Recurrent erosion of cornea",131270,384441,3,"49.2%~Recurrent erosion of cornea, left eye (H18.832)45586405;63781 patients | 
47.3%~Recurrent erosion of cornea, right eye (H18.831)45576685;61409 patients | 
3.5%~Recurrent erosion of cornea, unspecified eye (H18.839)45533264;6080 patients","Recurrent erosion of cornea, left eye | 
Recurrent erosion of cornea, right eye | 
Recurrent erosion of cornea, unspecified eye",0.828532235939643,"2055003"
375274,"Monocular exotropia",163554,381897,2,"50%~Monocular exotropia, right eye (H50.111)45586500;82319 patients | 
50%~Monocular exotropia, left eye (H50.112)45591386;81235 patients","Monocular exotropia, right eye | 
Monocular exotropia, left eye",0.82716049382716,"5725006"
4266637,"Severe nonproliferative retinopathy without macular edema due to diabetes mellitus",66265,358394,12,"43.4%~Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye (E11.3491)37200218;28187 patients | 
40%~Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye (E11.3492)37200219;26600 patients | 
14.2%~Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye (E11.3499)37200221;9453 patients | 
0.7%~Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, right eye (E08.3491)37200047;418 patients | 
0.6%~Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye (E08.3499)37200050;444 patients | 
0.5%~Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, left eye (E08.3492)37200048;320 patients | 
0.3%~Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye (E13.3499)37200278;299 patients | 
0.1%~Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye (E13.3491)37200275;248 patients | 
0.1%~Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye (E13.3492)37200276;226 patients | 
0.1%~Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye (E09.3499)37200107;39 patients | 
0%~Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye (E09.3491)37200104;20 patients | 
0%~Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye (E09.3492)37200105;11 patients","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye | 
Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye | 
Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, right eye | 
Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, left eye | 
Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye | 
Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye | 
Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye | 
Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",0.825788751714678,"399873008"
376124,"Pinguecula",203330,357390,3,"44%~Pinguecula, right eye (H11.151)45591259;89842 patients | 
43%~Pinguecula, left eye (H11.152)45596013;86400 patients | 
13%~Pinguecula, unspecified eye (H11.159)45605613;27088 patients","Pinguecula, right eye | 
Pinguecula, left eye | 
Pinguecula, unspecified eye",0.824417009602195,"87614000"
4291143,"Basal cell carcinoma of lower eyelid",57086,352311,2,"52.3%~Basal cell carcinoma of skin of left lower eyelid, including canthus (C44.1192)1595498;29573 patients | 
47.7%~Basal cell carcinoma of skin of right lower eyelid, including canthus (C44.1122)1595496;27513 patients","Basal cell carcinoma of skin of left lower eyelid, including canthus | 
Basal cell carcinoma of skin of right lower eyelid, including canthus",0.823045267489712,"402494003"
4189235,"Third cranial nerve weakness",92733,334104,3,"41%~Third [oculomotor] nerve palsy, right eye (H49.01)45581693;34898 patients | 
40.3%~Third [oculomotor] nerve palsy, left eye (H49.02)45552715;33953 patients | 
18.6%~Third [oculomotor] nerve palsy, unspecified eye (H49.00)45552714;23882 patients","Third [oculomotor] nerve palsy, right eye | 
Third [oculomotor] nerve palsy, left eye | 
Third [oculomotor] nerve palsy, unspecified eye",0.821673525377229,"388980004"
375815,"Bullous keratopathy",74500,333519,3,"48.9%~Bullous keratopathy, right eye (H18.11)45600875;35598 patients | 
47.7%~Bullous keratopathy, left eye (H18.12)45542984;34294 patients | 
3.3%~Bullous keratopathy, unspecified eye (H18.10)45562175;4608 patients","Bullous keratopathy, right eye | 
Bullous keratopathy, left eye | 
Bullous keratopathy, unspecified eye",0.820301783264746,"57207003"
45763766,"Ulcerative blepharitis of upper eyelid",160825,332091,2,"55.7%~Ulcerative blepharitis right upper eyelid (H01.011)45557266;89674 patients | 
44.3%~Ulcerative blepharitis left upper eyelid (H01.014)45571844;71151 patients","Ulcerative blepharitis right upper eyelid | 
Ulcerative blepharitis left upper eyelid",0.818930041152263,"700270000"
44784454,"Localized visual field defect",178223,324365,3,"44.1%~Other localized visual field defect, left eye (H53.452)45600964;77966 patients | 
40.9%~Other localized visual field defect, right eye (H53.451)45567101;72659 patients | 
15%~Other localized visual field defect, unspecified eye (H53.459)45543085;27598 patients","Other localized visual field defect, left eye | 
Other localized visual field defect, right eye | 
Other localized visual field defect, unspecified eye",0.81755829903978,"698606000"
372646,"Peripheral pterygium, stationary",149964,321520,3,"48.9%~Peripheral pterygium, stationary, left eye (H11.042)45581578;73620 patients | 
48.1%~Peripheral pterygium, stationary, right eye (H11.041)45547809;71986 patients | 
3%~Peripheral pterygium, stationary, unspecified eye (H11.049)45547810;4358 patients","Peripheral pterygium, stationary, left eye | 
Peripheral pterygium, stationary, right eye | 
Peripheral pterygium, stationary, unspecified eye",0.816186556927298,"193880000"
374950,"Edema of eyelid",226724,315452,3,"38.7%~Edema of left eye, unspecified eyelid (H02.846)45571862;89148 patients | 
37.9%~Edema of right eye, unspecified eyelid (H02.843)45600832;87281 patients | 
23.5%~Edema of unspecified eye, unspecified eyelid (H02.849)45547790;50295 patients","Edema of left eye, unspecified eyelid | 
Edema of right eye, unspecified eyelid | 
Edema of unspecified eye, unspecified eyelid",0.814814814814815,"89091004"
434926,"Iridocyclitis",75922,314620,3,"43.5%~Chronic iridocyclitis, left eye (H20.12)45562193;33042 patients | 
42.2%~Chronic iridocyclitis, right eye (H20.11)45533268;31955 patients | 
14.3%~Chronic iridocyclitis, unspecified eye (H20.10)45562192;10925 patients","Chronic iridocyclitis, left eye | 
Chronic iridocyclitis, right eye | 
Chronic iridocyclitis, unspecified eye",0.813443072702332,"77971008"
37118667,"Disorder of anterior uveal tract",42477,313281,4,"47.5%~Other vascular disorders of iris and ciliary body, right eye (H21.1X1)45557366;19501 patients | 
47.1%~Other vascular disorders of iris and ciliary body, left eye (H21.1X2)45605639;18940 patients | 
4.8%~Other vascular disorders of iris and ciliary body, unspecified eye (H21.1X9)45557367;3015 patients | 
0.6%~Unspecified adhesions of iris and ciliary body, unspecified eye (H21.509)45562202;1021 patients","Other vascular disorders of iris and ciliary body, right eye | 
Other vascular disorders of iris and ciliary body, left eye | 
Other vascular disorders of iris and ciliary body, unspecified eye | 
Unspecified adhesions of iris and ciliary body, unspecified eye",0.812071330589849,"733316000"
443784,"Vascular disorder",41456,311395,3,"47.8%~Other vascular disorders of iris and ciliary body, right eye (H21.1X1)45557366;19501 patients | 
47.3%~Other vascular disorders of iris and ciliary body, left eye (H21.1X2)45605639;18940 patients | 
4.9%~Other vascular disorders of iris and ciliary body, unspecified eye (H21.1X9)45557367;3015 patients","Other vascular disorders of iris and ciliary body, right eye | 
Other vascular disorders of iris and ciliary body, left eye | 
Other vascular disorders of iris and ciliary body, unspecified eye",0.809327846364883,"27550009"
